,paper,doi,url,paper_title,research_field_label
2719,http://orkg.org/orkg/resource/R193003,10.2139/ssrn.3684128,https://www.cell.com/cancer-cell/pdfExtended/S1535-6108(20)30481-5,SARS-CoV-2 Viral Load Predicts Mortality in Patients with and Without Cancer Who are Hospitalized with Coronavirus Disease 2019,Virology
2720,http://orkg.org/orkg/resource/R193118,10.1093/cid/ciaa631,https://watermark.silverchair.com/ciaa631.pdf?token=AQECAHi208BE49Ooan9kkhW_Ercy7Dm3ZL_9Cf3qfKAc485ysgAAAsAwggK8BgkqhkiG9w0BBwagggKtMIICqQIBADCCAqIGCSqGSIb3DQEHATAeBglghkgBZQMEAS4wEQQM4oNRmEmxlVrfbQcPAgEQgIICcxbfqW3yFXbTpoWjWibJsHIVEc22AaxRNpOjWWgj16gv4e5wo3qj3CCpx7GR0lIZX6FIxmrdDhs4TfGHOay_Pv0FVXEylMExeoDrWTRjVWD2OxBNMqaND82gJp5tVpQMQs-CD4YB_Yp6tXYfOjb2UKWqA5JKa7SDk_QpPJ7-vcFmJmv-QxyUVgsMs5pEKWNco3QWnCWcPU5EfLMa0L8NN32oPgOSVuW6zsJlUif_TDl0PlU6tOF0WdPn9fe8MSqeb1td-6YCTCYsgumd_CIa7GgfndKKlKFLsV0ovFTkmzJjpJPeewPH6cl3k-j5sVsXvGoHdtzowmm_m4alzvlaDxD_VRz7qcDVZkIwDKQxOw2F8oG6vvjvCr0niiOLk6os4sXzSgjBFd-C0D2c8R7q2Xjs5Q3wtKhaXZfccXwJEkZwLTYf9w83ao_B9nMR3RcfHPqq_fYAH4wgdMj6PP6kAJ2nP0gnFQo6jCs9VGJUSdI_--5FlNhA2X4D7HtIP2WW3TK3xJfCTUzmJcAuBKswHNFyGPZGY8_45W1NK1aO1EFcmQuXneCiyh4svC7D3xOPi5HliRTFWuOA0T7ELMk063nz8paOHfen99-6lCF1hO89BhCKASr0VeRhMSLuYlk43_lC6Ilg103pXu1hppJkY7yHhS7gak-jqwNY4c2jhh6sLcGWbo6n6uX38Vd1576TtOxcpQLKr3B8PGrkiZEVqObY27gIQKa_Wp9n51AITNYz021_r9hRQ9YVmfYktBqUytTa2woFZrxuvSaiGUUgmLd4uF0P3nOOrUQpFGqwkRkORmIcP8V9fwOMr7r8Egb8rhsJTg,"Chronological Changes of Viral Shedding in Adult Inpatients with COVID-19 in Wuhan, China",Virology
2721,http://orkg.org/orkg/resource/R193124,10.1056/NEJMoa2008457,https://www.nejm.org/doi/pdf/10.1056/NEJMoa2008457?articleTools=true,Presymptomatic SARS-CoV-2 Infections and Transmission in a Skilled Nursing Facility,Virology
2722,http://orkg.org/orkg/resource/R193151,10.48550/arXiv.2206.06741,https://arxiv.org/abs/2206.06741,Recurrent Transformer Variational Autoencoders for Multi-Action Motion Synthesis,Computer and Systems Architecture
2723,http://orkg.org/orkg/resource/R193156,10.1109/CVPR46437.2021.01203,https://arxiv.org/abs/2105.14804,Scene-aware Generative Network for Human Motion Synthesis,Computer and Systems Architecture
2724,http://orkg.org/orkg/resource/R193168,10.1109/ICCV48922.2021.01133,https://arxiv.org/abs/2109.09913,Physics-based Human Motion Estimation and Synthesis from Videos,Computer and Systems Architecture
2725,http://orkg.org/orkg/resource/R193171,10.48550/arXiv.2205.13001,https://arxiv.org/abs/2205.13001,Towards Diverse and Natural Scene-aware 3D Human Motion Synthesis,Computer and Systems Architecture
2726,http://orkg.org/orkg/resource/R193173,10.17487/RFC1786,https://www.rfc-editor.org/info/rfc1786,Representation of IP Routing Policies in a Routing Registry (ripe-81++),Networking and Internet Architecture
2727,http://orkg.org/orkg/resource/R193190,10.1109/UBMK.2017.8093420,https://ieeexplore.ieee.org/document/8093420,Twitter fake account detection,Science and Technology Studies
2728,http://orkg.org/orkg/resource/R193261,10.1016/j.ins.2018.08.019,https://doi.org/10.1016/j.ins.2018.08.019,Deep Neural Networks for Bot Detection,Science and Technology Studies
2729,http://orkg.org/orkg/resource/R193289,10.3115/1118693.1118704,https://arxiv.org/abs/cs/0205070,Thumbs up? Sentiment Classification using Machine Learning Techniques,Computational Linguistics
2730,http://orkg.org/orkg/resource/R193506,10.1007/S00500-021-05930-Y,https://link.springer.com/article/10.1007/s00500-021-05930-y,Fake account detection in twitter using logistic regression with particle swarm optimization,Science and Technology Studies
2731,http://orkg.org/orkg/resource/R193562,10.1016/j.knosys.2021.107232,https://doi.org/10.1016/j.knosys.2021.107232,Enhancement of a multi-dialectal sentiment analysis system by the detection of the implied sarcastic features,Computational Linguistics
2732,http://orkg.org/orkg/resource/R193567,10.1016/j.knosys.2022.109335,https://doi.org/10.1016/j.knosys.2022.109335,Sentiment Lexical Strength Enhanced Self-supervised Attention Learning for sentiment analysis,Computational Linguistics
2733,http://orkg.org/orkg/resource/R193570,10.1016/j.procs.2022.01.092,https://doi.org/10.1016/j.procs.2022.01.092,Text sentiment analysis of fusion model based on attention mechanism,Computational Linguistics
2734,http://orkg.org/orkg/resource/R193577,10.1016/j.ijpe.2016.07.023,http://dx.doi.org/10.1016/j.ijpe.2016.07.023,Closed-loop supply chain network design under uncertain quality status: Case of durable products,"Operations Research, Systems Engineering and Industrial Engineering"
2735,http://orkg.org/orkg/resource/R193581,10.1016/j.cie.2017.04.012,http://dx.doi.org/10.1016/j.cie.2017.04.012,Optimal supply chain network design with process network and BOM under uncertainties: A case study in toothbrush industry,"Operations Research, Systems Engineering and Industrial Engineering"
2736,http://orkg.org/orkg/resource/R193584,10.1016/j.apm.2016.08.030,http://dx.doi.org/10.1016/j.apm.2016.08.030,A facility location model for global closed-loop supply chain network design,"Operations Research, Systems Engineering and Industrial Engineering"
2737,http://orkg.org/orkg/resource/R193587,10.1016/j.rcim.2015.10.006,http://dx.doi.org/10.1016/j.rcim.2015.10.006,A particle swarm approach for optimizing a multi-stage closed loop supply chain for the solar cell industry,"Operations Research, Systems Engineering and Industrial Engineering"
2738,http://orkg.org/orkg/resource/R193590,10.1016/j.apm.2016.03.047,http://dx.doi.org/10.1016/j.apm.2016.03.047,An integrated supply chain configuration model and procurement management under uncertainty: A set-based robust optimization methodology,"Operations Research, Systems Engineering and Industrial Engineering"
2739,http://orkg.org/orkg/resource/R193593,10.1016/j.cie.2016.12.022,http://dx.doi.org/10.1016/j.cie.2016.12.022,A closed-loop supply chain network design for automotive industry in Turkey,"Operations Research, Systems Engineering and Industrial Engineering"
2740,http://orkg.org/orkg/resource/R193596,10.1016/j.apm.2014.11.004,http://dx.doi.org/10.1016/j.apm.2014.11.004,Designing an environmentally conscious tire closed-loop supply chain network with multiple recovery options using interactive fuzzy goal programming,"Operations Research, Systems Engineering and Industrial Engineering"
2741,http://orkg.org/orkg/resource/R193605,10.1016/j.jclepro.2019.119517,http://dx.doi.org/10.1016/j.jclepro.2019.119517,A novel hybrid method using fuzzy decision making and multi-objective programming for sustainable-reliable supplier selection in two-echelon supply chain design,"Operations Research, Systems Engineering and Industrial Engineering"
2742,http://orkg.org/orkg/resource/R193610,10.1145/956750.956758,http://dx.doi.org/10.1145/956750.956758,Mining distance-based outliers in near linear time with randomization and a simple pruning rule,Computer Engineering
2743,http://orkg.org/orkg/resource/R193614,10.1145/1497577.1497581,http://dx.doi.org/10.1145/1497577.1497581,DOLPHIN: An efficient algorithm for mining distance-based outliers in very large datasets,Computer Engineering
2744,http://orkg.org/orkg/resource/R193627,10.1007/s42488-021-00049-z,http://dx.doi.org/10.1007/s42488-021-00049-z,Supplier selection and order allocation: a literature review,"Operations Research, Systems Engineering and Industrial Engineering"
2745,http://orkg.org/orkg/resource/R193631,10.1016/j.asoc.2021.107404,http://dx.doi.org/10.1016/j.asoc.2021.107404,A genetic simulated annealing algorithm for parallel partial disassembly line balancing problem,"Operations Research, Systems Engineering and Industrial Engineering"
2746,http://orkg.org/orkg/resource/R193638,10.1016/j.cie.2021.107452,http://dx.doi.org/10.1016/j.cie.2021.107452,Improving supply chain resilience through industry 4.0: A systematic literature review under the impressions of the COVID-19 pandemic,"Operations Research, Systems Engineering and Industrial Engineering"
2747,http://orkg.org/orkg/resource/R193649,10.32629/jai.v2i4.82,http://front-sci.com/journal/article?doi=10.32629/jai.v2i4.82,A Study of Neural Machine Translation from Chinese to Urdu,Natural Language Processing
2748,http://orkg.org/orkg/resource/R193655,10.32629/jai.v3i2.279,https://pdfs.semanticscholar.org/7171/0742b0916bbbbf1e93c33759c34d0c00530a.pdf,Research on Chinese-Urdu Machine Translation Based On Deep Learning,Natural Language Processing
2749,http://orkg.org/orkg/resource/R193658,10.32629/jai.v4i1.359,http://front-sci.com/journal/article?doi=10.32629/jai.v4i1.359,A Seq to Seq Machine Translation from Urdu to Chinese,Natural Language Processing
2750,http://orkg.org/orkg/resource/R193662,10.1108/imds-09-2020-0560,http://dx.doi.org/10.1108/IMDS-09-2020-0560,Do blockchain and circular economy practices improve post COVID-19 supply chains? A resource-based and resource dependence perspective,"Operations Research, Systems Engineering and Industrial Engineering"
2751,http://orkg.org/orkg/resource/R193665,10.1080/00207543.2020.1722860,http://dx.doi.org/10.1080/00207543.2020.1722860,"Blockchain technology for enhancing swift-trust, collaboration and resilience within a humanitarian supply chain setting","Operations Research, Systems Engineering and Industrial Engineering"
2752,http://orkg.org/orkg/resource/R193670,10.1016/j.eswa.2020.113649,http://dx.doi.org/10.1016/j.eswa.2020.113649,"Bayesian networks for supply chain risk, resilience and ripple effect analysis: A literature review","Operations Research, Systems Engineering and Industrial Engineering"
2753,http://orkg.org/orkg/resource/R193673,10.1007/s10479-020-03790-7,http://dx.doi.org/10.1007/s10479-020-03790-7,Big data analytics in sustainable humanitarian supply chain: barriers and their interactions,"Operations Research, Systems Engineering and Industrial Engineering"
2754,http://orkg.org/orkg/resource/R193677,10.1080/17517575.2019.1644671,http://dx.doi.org/10.1080/17517575.2019.1644671,Simulation analysis of supply chain risk management system based on IoT information platform,"Operations Research, Systems Engineering and Industrial Engineering"
2755,http://orkg.org/orkg/resource/R193680,10.1080/09537287.2017.1336793,http://dx.doi.org/10.1080/09537287.2017.1336793,Logistics and cloud computing service providers’ cooperation: a resilience perspective,"Operations Research, Systems Engineering and Industrial Engineering"
2756,http://orkg.org/orkg/resource/R193684,10.1016/j.ijpe.2020.107882,http://dx.doi.org/10.1016/j.ijpe.2020.107882,Analysis of resilience strategies and ripple effect in blockchain-coordinated supply chains: An agent-based simulation study,"Operations Research, Systems Engineering and Industrial Engineering"
2757,http://orkg.org/orkg/resource/R193687,10.1080/00207543.2020.1832273,http://dx.doi.org/10.1080/00207543.2020.1832273,An examination of the generative mechanisms of value in big data-enabled supply chain management research,"Operations Research, Systems Engineering and Industrial Engineering"
2758,http://orkg.org/orkg/resource/R193691,10.1108/imds-09-2020-0560,http://dx.doi.org/10.1108/IMDS-09-2020-0560,Do blockchain and circular economy practices improve post COVID-19 supply chains? A resource-based and resource dependence perspective,"Operations Research, Systems Engineering and Industrial Engineering"
2759,http://orkg.org/orkg/resource/R193694,10.1108/scm-11-2019-0423,http://dx.doi.org/10.1108/SCM-11-2019-0423,Assessing supply chain risk for apparel production in low cost countries using newsfeed analysis,"Operations Research, Systems Engineering and Industrial Engineering"
2760,http://orkg.org/orkg/resource/R193697,10.1080/00207543.2020.1720925,http://dx.doi.org/10.1080/00207543.2020.1720925,Extracting supply chain maps from news articles using deep neural networks,"Operations Research, Systems Engineering and Industrial Engineering"
2761,http://orkg.org/orkg/resource/R193701,10.1016/j.trd.2016.10.033,http://dx.doi.org/10.1016/j.trd.2016.10.033,Multi-period planning of closed-loop supply chain with carbon policies under uncertainty,"Operations Research, Systems Engineering and Industrial Engineering"
2762,http://orkg.org/orkg/resource/R193704,10.1016/j.ijpe.2015.08.020,http://dx.doi.org/10.1016/j.ijpe.2015.08.020,A bi-objective interval-stochastic robust optimization model for designing closed loop supply chain network with multi-priority queuing system,"Operations Research, Systems Engineering and Industrial Engineering"
2763,http://orkg.org/orkg/resource/R193845,10.1016/j.biocon.2021.109012,http://dx.doi.org/10.1016/j.biocon.2021.109012,COVID-19 restrictions provide a brief respite from the wildlife roadkill toll,Ecology and Evolutionary Biology
2764,http://orkg.org/orkg/resource/R193855,10.1016/j.biocon.2021.109013,http://dx.doi.org/10.1016/j.biocon.2021.109013,A Reprieve from US wildlife mortality on roads during the COVID-19 pandemic,Ecology and Evolutionary Biology
2765,http://orkg.org/orkg/resource/R193946,10.1016/j.ijpe.2020.107830,http://dx.doi.org/10.1016/j.ijpe.2020.107830,Multi-stage hybrid model for supplier selection and order allocation considering disruption risks and disruptive technologies,"Operations Research, Systems Engineering and Industrial Engineering"
2766,http://orkg.org/orkg/resource/R193949,10.1016/j.jclepro.2019.119835,http://dx.doi.org/10.1016/j.jclepro.2019.119835,Dynamic procurement risk management with supplier portfolio selection and order allocation under green market segmentation,"Operations Research, Systems Engineering and Industrial Engineering"
2767,http://orkg.org/orkg/resource/R193951,10.3390/ijerph17010111,http://dx.doi.org/10.3390/ijerph17010111,Supplier Selection and Order Allocation under a Carbon Emission Trading Scheme: A Case Study from China,"Operations Research, Systems Engineering and Industrial Engineering"
2768,http://orkg.org/orkg/resource/R193954,10.1016/j.jclepro.2018.04.167,http://dx.doi.org/10.1016/j.jclepro.2018.04.167,An integrated fuzzy MOORA method and FMEA technique for sustainable supplier selection considering quantity discounts and supplier's risk,"Operations Research, Systems Engineering and Industrial Engineering"
2769,http://orkg.org/orkg/resource/R193956,10.1016/j.eswa.2019.07.016,http://dx.doi.org/10.1016/j.eswa.2019.07.016,Resilient supplier selection in logistics 4.0 with heterogeneous information,"Operations Research, Systems Engineering and Industrial Engineering"
2770,http://orkg.org/orkg/resource/R193961,10.1111/csp2.535,http://dx.doi.org/10.1111/csp2.535,Influence of the COVID‐19 pandemic on amphibian road mortality,Ecology and Evolutionary Biology
2771,http://orkg.org/orkg/resource/R193966,10.3390/ani11030868,http://dx.doi.org/10.3390/ani11030868,How Is Wildlife Affected by the COVID-19 Pandemic? Lockdown Effect on the Road Mortality of Hedgehogs,Ecology and Evolutionary Biology
2772,http://orkg.org/orkg/resource/R193972,10.1109/icmsao.2017.7934843,http://dx.doi.org/10.1109/ICMSAO.2017.7934843,A two stage green supplier selection and order allocation using AHP and multi-objective genetic algorithm optimization,"Operations Research, Systems Engineering and Industrial Engineering"
2773,http://orkg.org/orkg/resource/R194155,10.1109/vetecf.2011.6093081,http://dx.doi.org/10.1109/VETECF.2011.6093081,Car2X Communication: Securing the Last Meter - A Cost-Effective Approach for Ensuring Trust in Car2X Applications Using In-Vehicle Symmetric Cryptography,Cryptography and Security
2774,http://orkg.org/orkg/resource/R194161,10.1109/cybersecurity.2012.7,http://dx.doi.org/10.1109/CyberSecurity.2012.7,Cyber-Security for the Controller Area Network (CAN) Communication Protocol,Cryptography and Security
2775,http://orkg.org/orkg/resource/R194675,10.18653/v1/2020.acl-main.209,https://aclanthology.org/2020.acl-main.209.pdf,Can We Predict New Facts with Open Knowledge Graph Embeddings? A Benchmark for Open Link Prediction,Natural Language Processing
2776,http://orkg.org/orkg/resource/R194710,10.18653/v1/p18-1019,https://aclanthology.org/P18-1019.pdf,"A Corpus with Multi-Level Annotations of Patients, Interventions and Outcomes to Support Language Processing for Medical Literature",Biomedical
2777,http://orkg.org/orkg/resource/R194790,10.1080/24749508.2019.1608409,http://dx.doi.org/10.1080/24749508.2019.1608409,Methodological evaluation of vegetation indexes in land use and land cover (LULC) classification,Environmental Sciences
2778,http://orkg.org/orkg/resource/R194794,10.5897/ajar11.1825,http://dx.doi.org/10.5897/AJAR11.1825,Analysis of land use-land covers changes using normalized difference vegetation index (NDVI) differencing and classification methods,Environmental Sciences
2779,http://orkg.org/orkg/resource/R194801,10.3389/fenvs.2020.00127,http://dx.doi.org/10.3389/fenvs.2020.00127,"Remote Sensing Assessment of the Impact of Land Use and Land Cover Change on the Environment of Barddhaman District, West Bengal, India",Environmental Sciences
2780,http://orkg.org/orkg/resource/R194813,10.1080/00405841.2022.2096380,http://dx.doi.org/10.1080/00405841.2022.2096380,"Controversies behind COVID learning loss: historical issues, current measurements, and future strategies",Educational Research
2781,http://orkg.org/orkg/resource/R194816,10.5860/cal.19.2.3,http://dx.doi.org/10.5860/cal.19.2.3,What Will Summer Look Like? Summer Learning Loss and COVID-19 Learning Gaps,Educational Research
2782,http://orkg.org/orkg/resource/R194819,10.1080/00071005.2021.1984390,http://dx.doi.org/10.1080/00071005.2021.1984390,PARENTAL PERCEPTIONS OF LEARNING LOSS DURING COVID-19 SCHOOL CLOSURES IN 2020,Educational Research
2783,http://orkg.org/orkg/resource/R195176,10.1145/1122445.1122456,https://dl.acm.org/doi/10.1145/1122445.1122456,Bi-bimodal Modality Fusion for Correlation-Controlled Multimodal Sentiment Analysis,Natural Language Processing
2784,http://orkg.org/orkg/resource/R195192,10.1016/j.patrec.2021.03.025,https://www.sciencedirect.com/science/article/abs/pii/S0167865521001124?via%3Dihub,Cross-modal Context-Gated Convolution for Multi-modal Sentiment Analysis,Natural Language Processing
2785,http://orkg.org/orkg/resource/R195237,10.3115/v1/D14-1224,https://aclanthology.org/D14-1224,Building Chinese Discourse Corpus with Connective-driven Dependency Tree Structure,Discourse/Text Linguistics
2786,http://orkg.org/orkg/resource/R195246,10.18653/v1/W19-8104,https://aclanthology.org/W19-8104,Zero-shot Chinese Discourse Dependency Parsing via Cross-lingual Mapping,Discourse/Text Linguistics
2787,http://orkg.org/orkg/resource/R195264,10.1080/08839514.2021.2000688,http://dx.doi.org/10.1080/08839514.2021.2000688,Multimodal Sentiment Analysis Using Multi-tensor Fusion Network with Cross-modal Modeling,Natural Language Processing
2788,http://orkg.org/orkg/resource/R195298,10.1109/access.2018.2890091,http://dx.doi.org/10.1109/ACCESS.2018.2890091,Social Media Based Topic Modeling for Smart Campus: A Deep Topical Correlation Analysis Method,Machine Learning
2789,http://orkg.org/orkg/resource/R195339,10.1109/access.2018.2886366,http://dx.doi.org/10.1109/ACCESS.2018.2886366,A Novel Hot Topic Detection Framework With Integration of Image and Short Text Information From Twitter,Machine Learning
2790,http://orkg.org/orkg/resource/R195612,10.33137/utjph.v2i1.34737,http://dx.doi.org/10.33137/utjph.v2i1.34737,Road Traffic Injury During the COVID-19 Pandemic: Cured or a Continued Threat?,Environmental Health
2791,http://orkg.org/orkg/resource/R195616,10.3390/ijerph18084019,http://dx.doi.org/10.3390/ijerph18084019,"Emission Variations of Primary Air Pollutants from Highway Vehicles and Implications during the COVID-19 Pandemic in Beijing, China",Environmental Health
2792,http://orkg.org/orkg/resource/R195652,10.1007/978-3-030-62466-8_18,https://arxiv.org/pdf/2006.00088.pdf,KGTK: A Toolkit for Large Knowledge Graph Manipulation and Analysis,Semantic Web
2793,http://orkg.org/orkg/resource/R195656,10.1038/s41467-018-03068-4,http://dx.doi.org/10.1038/s41467-018-03068-4,Toward a universal decoder of linguistic meaning from brain activation,Computational Neuroscience
2794,http://orkg.org/orkg/resource/R195868,10.4018/978-1-7998-7876-6.ch006,https://www.igi-global.com/chapter/boosting-l2-listening-comprehension-through-web-based-listening-activities-on-reduced-forms/282888,Boosting L2 Listening Comprehension Through Web-Based Listening Activities on Reduced Forms,Phonetics/Phonology
2795,http://orkg.org/orkg/resource/R195876,10.4018/978-1-7998-7876-6.ch005,https://www.igi-global.com/book/design-solutions-adaptive-hypermedia-listening/266364 ,The Effect of Audio and Video Modality on Perception of Reduced Forms: The Role of Web-Based Instruction – Reduced Forms in an L2 Listening Context,Phonetics/Phonology
2796,http://orkg.org/orkg/resource/R195932,10.1016/j.chaos.2021.111274,http://dx.doi.org/10.1016/j.chaos.2021.111274,TopicBERT: A cognitive approach for topic detection from multimodal post stream using BERT and memory–graph,Machine Learning
2797,http://orkg.org/orkg/resource/R195964,10.5539/elt.v6n6p77,http://dx.doi.org/10.5539/elt.v6n6p77,The Effects of Vocabulary Knowledge and Dictionary Use on EFL Reading Performance,First/Second Language Acquisition
2798,http://orkg.org/orkg/resource/R195967,10.5539/elt.v6n8p54,http://dx.doi.org/10.5539/elt.v6n8p54,Review of EFL Learners' Habits in the Use of Pedagogical Dictionaries,First/Second Language Acquisition
2799,http://orkg.org/orkg/resource/R195970,10.14198/raei.2011.24.02,http://dx.doi.org/10.14198/raei.2011.24.02,The effect of dictionary training in the teaching of English as a foreign language,First/Second Language Acquisition
2800,http://orkg.org/orkg/resource/R195976,10.1007/978-3-030-87571-8_3,http://dx.doi.org/10.1007/978-3-030-87571-8_3,Multimodal Topic Detection in Social Networks with Graph Fusion,Machine Learning
2801,http://orkg.org/orkg/resource/R196153,10.1016/j.ijedudev.2021.102515,https://doi.org/10.1016/j.ijedudev.2021.102515,Estimation of the fundamental learning loss and learning poverty related to COVID-19 pandemic in Mexico,Educational Research
2802,http://orkg.org/orkg/resource/R196156,10.18653/v1/2021.semeval-1.62,http://dx.doi.org/10.18653/v1/2021.semeval-1.62,"MCL@IITK at SemEval-2021 Task 2: Multilingual and Cross-lingual Word-in-Context Disambiguation using Augmented Data, Signals, and Transformers",Natural Language Processing
2803,http://orkg.org/orkg/resource/R196163,10.18653/v1/D18-1151,https://arxiv.org/abs/1808.09031,Targeted Syntactic Evaluation of Language Models,Natural Language Processing
2804,http://orkg.org/orkg/resource/R196166,10.1162/tacl_a_00115,https://arxiv.org/abs/1611.01368,Assessing the Ability of LSTMs to Learn Syntax-Sensitive Dependencies,Natural Language Processing
2805,http://orkg.org/orkg/resource/R196170,10.18653/v1/2021.semeval-1.93,http://dx.doi.org/10.18653/v1/2021.semeval-1.93,PALI at SemEval-2021 Task 2: Fine-Tune XLM-RoBERTa for Word in Context Disambiguation,Natural Language Processing
2806,http://orkg.org/orkg/resource/R196176,10.18653/v1/2021.semeval-1.96,http://dx.doi.org/10.18653/v1/2021.semeval-1.96,Cambridge at SemEval-2021 Task 2: Neural WiC-Model with Data Augmentation and Exploration of Representation,Natural Language Processing
2807,http://orkg.org/orkg/resource/R196179,10.18653/v1/2021.semeval-1.98,http://dx.doi.org/10.18653/v1/2021.semeval-1.98,"PAW at SemEval-2021 Task 2: Multilingual and Cross-lingual Word-in-Context Disambiguation : Exploring Cross Lingual Transfer, Augmentations and Adversarial Training",Natural Language Processing
2808,http://orkg.org/orkg/resource/R196182,10.18653/v1/2021.semeval-1.15,http://dx.doi.org/10.18653/v1/2021.semeval-1.15,Uppsala NLP at SemEval-2021 Task 2: Multilingual Language Models for Fine-tuning and Feature Extraction in Word-in-Context Disambiguation,Natural Language Processing
2809,http://orkg.org/orkg/resource/R196188,10.1016/j.ijedudev.2021.102377,http://dx.doi.org/10.1016/j.ijedudev.2021.102377,Using educational transitions to estimate learning loss due to COVID-19 school closures: The case of Complementary Basic Education in Ghana,Educational Research
2810,http://orkg.org/orkg/resource/R196205,10.1016/j.ijedudev.2021.102434,http://dx.doi.org/10.1016/j.ijedudev.2021.102434,Potential effects of COVID-19 school closures on foundational skills and Country responses for mitigating learning loss,Educational Research
2811,http://orkg.org/orkg/resource/R196221,10.1016/j.jag.2022.102850,http://dx.doi.org/10.1016/j.jag.2022.102850,Geographic and gender disparities in global education achievement during the COVID-19 pandemic,Educational Research
2812,http://orkg.org/orkg/resource/R196226,10.1016/j.chieco.2021.101629,http://dx.doi.org/10.1016/j.chieco.2021.101629,Compensating for academic loss: Online learning and student performance during the COVID-19 pandemic,Educational Research
2813,http://orkg.org/orkg/resource/R196250,10.1016/j.ijedudev.2021.102480,http://dx.doi.org/10.1016/j.ijedudev.2021.102480,COVID-19 learning losses: Early grade reading in South Africa,Educational Research
2814,http://orkg.org/orkg/resource/R196261,10.1017/s0272263100004022,http://dx.doi.org/10.1017/S0272263100004022,"THE ROBUSTNESS OF CRITICAL PERIOD EFFECTS IN SECOND LANGUAGE
ACQUISITION",Applied Linguistics
2815,http://orkg.org/orkg/resource/R196329,10.1016/0010-0285(89)90003-0,http://dx.doi.org/10.1016/0010-0285(89)90003-0,Critical period effects in second language learning: The influence of maturational state on the acquisition of English as a second language,Cognitive Psychology
2816,http://orkg.org/orkg/resource/R196334,10.1007/978-3-030-73696-5_15,https://arxiv.org/abs/2101.04012,Evaluating Deep Learning Approaches for Covid19 Fake News Detection,Natural Language Processing
2817,http://orkg.org/orkg/resource/R196353,10.1006/jmla.2000.2750,http://dx.doi.org/10.1006/jmla.2000.2750,On the Evidence for Maturational Constraints in Second-Language Acquisition,Applied Linguistics
2818,http://orkg.org/orkg/resource/R196356,10.1007/978-3-030-73696-5_11,https://arxiv.org/abs/2101.02359,Exploring Text-transformers in AAAI 2021 Shared Task: COVID-19 Fake News Detection in English,Natural Language Processing
2819,http://orkg.org/orkg/resource/R196358,10.1109/cvpr.2014.178,http://dx.doi.org/10.1109/CVPR.2014.178,Topic Modeling of Multimodal Data: An Autoregressive Approach,Machine Learning
2820,http://orkg.org/orkg/resource/R196369,10.1017/s0272263100004022,http://dx.doi.org/10.1017/S0272263100004022,"THE ROBUSTNESS OF CRITICAL PERIOD EFFECTS IN SECOND LANGUAGE
ACQUISITION",Applied Linguistics
2821,http://orkg.org/orkg/resource/R196372,10.1017/s0272263100004022,http://dx.doi.org/10.1017/S0272263100004022,"THE ROBUSTNESS OF CRITICAL PERIOD EFFECTS IN SECOND LANGUAGE
ACQUISITION",Applied Linguistics
2822,http://orkg.org/orkg/resource/R196398,10.1109/tmm.2022.3147064,http://dx.doi.org/10.1109/TMM.2022.3147064,Multimodal Topic Modeling by Exploring Characteristics of Short Text Social Media,Machine Learning
2823,http://orkg.org/orkg/resource/R196418,10.2307/1131140,http://dx.doi.org/10.2307/1131140,Infants' Contribution to the Achievement of Joint Reference,First/Second Language Acquisition
2824,http://orkg.org/orkg/resource/R196427,10.1017/s0305000900008345,http://dx.doi.org/10.1017/S0305000900008345,Infants' ability to consult the speaker for clues to word reference,First/Second Language Acquisition
2825,http://orkg.org/orkg/resource/R196430,10.1037/0012-1649.30.5.639,http://dx.doi.org/10.1037/0012-1649.30.5.639,Learning words in nonostensive contexts.,First/Second Language Acquisition
2826,http://orkg.org/orkg/resource/R196433,10.1111/j.2044-835x.1996.tb00695.x,http://dx.doi.org/10.1111/j.2044-835X.1996.tb00695.x,Two-year-olds learn words for absent objects and actions,First/Second Language Acquisition
2827,http://orkg.org/orkg/resource/R196436,10.1111/cogs.12178,http://dx.doi.org/10.1111/cogs.12178,The Interplay of Cross-Situational Word Learning and Sentence-Level Constraints,First/Second Language Acquisition
2828,http://orkg.org/orkg/resource/R196439,10.1111/j.1532-7078.2010.00046.x,http://dx.doi.org/10.1111/j.1532-7078.2010.00046.x,Phonotactic Constraints on Infant Word Learning: PHONOTACTIC CONSTRAINTS ON INFANT WORD LEARNING,First/Second Language Acquisition
2829,http://orkg.org/orkg/resource/R196468,10.1007/978-3-030-73696-5_18,https://arxiv.org/abs/2101.11425,Fake News Detection System using XLNet model with Topic Distributions: CONSTRAINT@AAAI2021 Shared Task,Natural Language Processing
2830,http://orkg.org/orkg/resource/R196476,10.1111/j.1467-971x.2009.01608.x,http://dx.doi.org/10.1111/j.1467-971X.2009.01608.x,Circumstance adverbials in registers of Indian English,South and Southeast Asian Languages and Societies
2831,http://orkg.org/orkg/resource/R196483,10.18653/v1/p19-1356,http://dx.doi.org/10.18653/v1/P19-1356,What Does BERT Learn about the Structure of Language?,Natural Language Processing
2832,http://orkg.org/orkg/resource/R196490,10.18653/v1/w18-5423,http://dx.doi.org/10.18653/v1/W18-5423,What do RNN Language Models Learn about Filler–Gap Dependencies?,Natural Language Processing
2833,http://orkg.org/orkg/resource/R196501,10.18653/v1/w19-4637,http://dx.doi.org/10.18653/v1/W19-4637,"No Army, No Navy: BERT Semi-Supervised Learning of Arabic Dialects",Natural Language Processing
